batsmen,bowler,balls,wickets
Krunal Pandya,Marcus Stoinis,17,2
Krunal Pandya,Mark Wood,11,2
Krunal Pandya,Mohammad Nabi,1,2
Krunal Pandya,Mohammed Shami,11,1
Krunal Pandya,Mohammed Siraj,12,1
Krunal Pandya,Mujeeb Ur Rahman,1,1
Krunal Pandya,Mustafizur Rahman,6,1
Krunal Pandya,NM Coulter-Nile,4,1
Krunal Pandya,PJ Cummins,5,1
Krunal Pandya,Pawan Negi,6,1
Krunal Pandya,Piyush Chawla,9,1
Krunal Pandya,Prasidh Krishna,4,1
Krunal Pandya,R Bhatia,3,1
Krunal Pandya,R Sathish,3,1
Krunal Pandya,Rashid Khan,11,1
Krunal Pandya,Ravichandran Ashwin,2,1
Krunal Pandya,S Aravind,10,1
Krunal Pandya,Sandeep Lamichhane,3,1
Krunal Pandya,Sandeep Sharma,4,1
Krunal Pandya,Shahbaz Nadeem,6,1
Krunal Pandya,Shakib Al Hasan,12,1
Krunal Pandya,Shardul Thakur,2,1
Krunal Pandya,Siddarth Kaul,9,1
Krunal Pandya,Stuart Binny,4,1
Krunal Pandya,Sunil Narine,20,2
Krunal Pandya,TS Mills,8,2
Krunal Pandya,Tim Southee,4,2
Krunal Pandya,Trent Boult,5,2
Krunal Pandya,Umesh Yadav,7,2
Krunal Pandya,Washington Sundar,10,2
Krunal Pandya,Yuzvendra Chahal,12,2
Krunal Pandya,Z Khan,16,2
Kuldeep Yadav,Carlos Brathwaite,3,0
Kuldeep Yadav,Glenn Maxwell,3,0
Kuldeep Yadav,Hardik Pandya,6,0
Kuldeep Yadav,Krunal Pandya,5,1
Kuldeep Yadav,Mayank Markande,5,1
Kuldeep Yadav,Mitchell Johnson,4,1
Kuldeep Yadav,Mitchell McClenaghan,5,1
Kuldeep Yadav,Pawan Negi,2,1
Kuldeep Yadav,S Aravind,3,1
Kuldeep Yadav,TS Mills,2,1
Kuldeep Yadav,Tim Southee,5,1
Kuldeep Yadav,Trent Boult,4,1
L Ablish,S Aravind,2,0
L Balaji,A Nehra,3,1
L Balaji,A Symonds,4,1
L Balaji,AB Agarkar,1,1
L Balaji,Amit Mishra,5,1
L Balaji,B Lee,2,1
L Balaji,Chris Morris,3,1
L Balaji,DW Steyn,3,1
L Balaji,IK Pathan,4,1
L Balaji,JA Morkel,4,1
L Balaji,MA Starc,1,1
L Balaji,Mitchell Johnson,2,1
L Balaji,P Kumar,2,1
L Balaji,R Vinay Kumar,4,1
L Balaji,RP Singh,4,1
L Balaji,Rohit Sharma,2,1
L Balaji,SL Malinga,1,1
L Balaji,Sunil Narine,2,1
L Balaji,TM Dilshan,3,1
L Ronchi,B Lee,3,0
L Ronchi,DNT Zoysa,6,0
L Ronchi,DP Nannes,3,1
L Ronchi,IK Pathan,6,1
L Ronchi,JDP Oram,4,1
L Ronchi,P Kumar,6,1
L Ronchi,RP Singh,5,1
L Ronchi,Z Khan,4,1
LA Carseldine,A Kumble,4,1
LA Carseldine,D du Preez,2,1
LA Carseldine,DR Smith,6,1
LA Carseldine,FH Edwards,9,1
LA Carseldine,IK Pathan,7,1
LA Carseldine,JH Kallis,2,1
LA Carseldine,L Balaji,4,1
LA Carseldine,PP Ojha,3,1
LA Carseldine,RP Singh,10,1
LA Carseldine,Rohit Sharma,7,1
LA Carseldine,S Sreesanth,2,1
LA Carseldine,SB Jakati,2,1
LA Carseldine,Suresh Raina,2,1
LA Carseldine,WPUJC Vaas,9,1
LA Carseldine,Y Venugopal Rao,2,1
LA Pomersbach,A Kumble,15,0
LA Pomersbach,A Nehra,12,0
LA Pomersbach,A Symonds,2,0
LA Pomersbach,AN Ahmed,3,0
LA Pomersbach,Ajinkya Rahane,3,1
LA Pomersbach,Amit Mishra,10,1
LA Pomersbach,B Lee,8,1
LA Pomersbach,CRD Fernando,11,1
LA Pomersbach,DE Bollinger,3,1
LA Pomersbach,DJG Sammy,10,1
LA Pomersbach,DR Smith,2,1
LA Pomersbach,DW Steyn,9,1
LA Pomersbach,Dwayne Bravo,6,1
LA Pomersbach,GH Vihari,5,1
LA Pomersbach,Harbhajan Singh,1,1
LA Pomersbach,IK Pathan,4,1
LA Pomersbach,J Botha,3,1
LA Pomersbach,JA Morkel,4,1
LA Pomersbach,JH Kallis,5,1
LA Pomersbach,JP Duminy,3,1
LA Pomersbach,Jaydev Unadkat,2,1
LA Pomersbach,Karn Sharma,3,1
LA Pomersbach,M Muralitharan,11,1
LA Pomersbach,MF Maharoof,11,1
LA Pomersbach,MM Patel,2,1
LA Pomersbach,MS Gony,3,1
LA Pomersbach,Mohit Sharma,5,1
LA Pomersbach,NLTC Perera,10,1
LA Pomersbach,P Kumar,1,1
LA Pomersbach,PP Ojha,6,1
LA Pomersbach,R Bhatia,2,1
LA Pomersbach,R Vinay Kumar,2,1
LA Pomersbach,RE van der Merwe,2,1
LA Pomersbach,Ravichandran Ashwin,9,1
LA Pomersbach,Rohit Sharma,4,1
LA Pomersbach,SB Jakati,8,1
LA Pomersbach,SB Styris,2,1
LA Pomersbach,SD Chitnis,10,1
LA Pomersbach,SM Pollock,6,1
LA Pomersbach,Shane Watson,1,1
LA Pomersbach,Suresh Raina,4,1
LA Pomersbach,T Thushara,9,1
LA Pomersbach,V Sehwag,2,1
LA Pomersbach,VS Yeligati,12,1
LA Pomersbach,Virat Kohli,3,1
LA Pomersbach,Z Khan,2,1
LH Ferguson,Andrew Tye,1,0
LJ Wright,A Nehra,3,0
LJ Wright,Azhar Mahmood,5,1
LJ Wright,Chris Morris,4,1
LJ Wright,IK Pathan,3,1
LJ Wright,Jaydev Unadkat,1,1
LJ Wright,M Morkel,11,1
LJ Wright,Mohit Sharma,2,1
LJ Wright,P Kumar,6,1
LJ Wright,R Rampaul,3,1
LJ Wright,Shahbaz Nadeem,7,1
LJ Wright,Siddarth Kaul,2,1
LJ Wright,Umesh Yadav,16,1
LMP Simmons,A Nehra,48,0
LMP Simmons,AN Ahmed,4,0
LMP Simmons,Amit Mishra,16,0
LMP Simmons,Ankit Sharma,18,2
LMP Simmons,Anureet Singh,12,1
LMP Simmons,Axar Patel,25,1
LMP Simmons,BE Hendricks,14,1
LMP Simmons,Bhuvneshwar Kumar,28,1
LMP Simmons,Corey Anderson,2,1
LMP Simmons,D Wiese,18,1
LMP Simmons,DJ Muthuswami,3,1
LMP Simmons,DR Smith,1,1
LMP Simmons,DW Steyn,30,1
LMP Simmons,Dhawal Kulkarni,21,1
LMP Simmons,Dwayne Bravo,5,1
LMP Simmons,Glenn Maxwell,7,1
LMP Simmons,Harshal Patel,12,1
LMP Simmons,IC Pandey,25,1
LMP Simmons,IK Pathan,8,1
LMP Simmons,Imran Tahir,6,1
LMP Simmons,Iqbal Abdulla,13,1
LMP Simmons,Ishant Sharma,10,1
LMP Simmons,J Theron,3,1
LMP Simmons,JP Duminy,6,1
LMP Simmons,JP Faulkner,10,1
LMP Simmons,Jaydev Unadkat,14,1
LMP Simmons,KK Cooper,9,1
LMP Simmons,Kagiso Rabada,9,1
LMP Simmons,Karanveer Singh,12,1
LMP Simmons,Karn Sharma,26,1
LMP Simmons,LH Ferguson,6,1
LMP Simmons,M Morkel,16,1
LMP Simmons,MA Starc,7,1
LMP Simmons,MC Henriques,13,1
LMP Simmons,MJ Henry,1,1
LMP Simmons,Mitchell Johnson,8,1
LMP Simmons,Mohammad Nabi,2,1
LMP Simmons,Mohammed Shami,9,1
LMP Simmons,Mohit Sharma,32,1
LMP Simmons,Murali Vijay,3,1
LMP Simmons,NM Coulter-Nile,11,1
LMP Simmons,P Kumar,18,1
LMP Simmons,PJ Cummins,7,1
LMP Simmons,Pawan Negi,16,1
LMP Simmons,Piyush Chawla,3,1
LMP Simmons,R Bhatia,11,1
LMP Simmons,R Dhawan,11,1
LMP Simmons,RP Singh,7,1
LMP Simmons,Ravichandran Ashwin,51,2
LMP Simmons,Ravindra Jadeja,44,2
LMP Simmons,S Aravind,14,1
LMP Simmons,S Badree,9,1
LMP Simmons,Sandeep Sharma,32,1
LMP Simmons,Shahbaz Nadeem,3,1
LMP Simmons,Shakib Al Hasan,10,1
LMP Simmons,Shane Watson,7,1
LMP Simmons,Shivam Sharma,14,1
LMP Simmons,Siddarth Kaul,6,1
LMP Simmons,Stuart Binny,5,1
LMP Simmons,Sunil Narine,1,1
LMP Simmons,Suresh Raina,1,1
LMP Simmons,Tim Southee,8,1
LMP Simmons,Trent Boult,16,1
LMP Simmons,Umesh Yadav,7,1
LMP Simmons,VR Aaron,18,1
LMP Simmons,WD Parnell,6,1
LMP Simmons,Washington Sundar,5,1
LMP Simmons,Yuzvendra Chahal,13,1
LMP Simmons,Z Khan,12,1
LPC Silva,AM Nayar,3,1
LPC Silva,CRD Fernando,3,1
LPC Silva,DJ Thornely,2,1
LPC Silva,RR Raje,7,1
LPC Silva,S Sreesanth,4,1
LPC Silva,VRV Singh,6,1
LPC Silva,Virat Kohli,2,1
LR Shukla,A Kumble,5,0
LR Shukla,A Nehra,2,0
LR Shukla,AA Chavan,3,1
LR Shukla,AM Nayar,3,1
LR Shukla,Amit Mishra,5,1
LR Shukla,Amit Singh,1,1
LR Shukla,BW Hilfenhaus,2,1
LR Shukla,Bhuvneshwar Kumar,2,1
LR Shukla,CRD Fernando,9,1
LR Shukla,DE Bollinger,1,1
LR Shukla,DW Steyn,8,1
LR Shukla,Dhawal Kulkarni,3,1
LR Shukla,Dwayne Bravo,18,1
LR Shukla,GD McGrath,3,1
LR Shukla,Gagandeep Singh,2,1
LR Shukla,Harshal Patel,1,1
LR Shukla,IK Pathan,7,1
LR Shukla,J Botha,15,1
LR Shukla,JA Morkel,4,1
LR Shukla,JDP Oram,8,1
LR Shukla,JM Kemp,6,1
LR Shukla,Joginder Sharma,15,1
LR Shukla,KK Cooper,2,1
LR Shukla,Kamran Khan,3,1
LR Shukla,Karn Sharma,3,1
LR Shukla,L Balaji,5,1
LR Shukla,M Morkel,6,1
LR Shukla,M Muralitharan,16,1
LR Shukla,M Ntini,4,1
LR Shukla,MC Henriques,4,1
LR Shukla,MF Maharoof,3,1
LR Shukla,MM Patel,4,1
LR Shukla,MS Gony,2,1
LR Shukla,P Amarnath,3,1
LR Shukla,P Kumar,1,1
LR Shukla,PP Ojha,7,1
LR Shukla,Piyush Chawla,2,1
LR Shukla,Pradeep Sangwan,2,1
LR Shukla,R Vinay Kumar,8,1
LR Shukla,RE van der Merwe,8,1
LR Shukla,RP Singh,3,1
LR Shukla,RR Raje,1,1
LR Shukla,Ravichandran Ashwin,10,1
LR Shukla,Ravindra Jadeja,13,1
LR Shukla,S Randiv,2,1
LR Shukla,S Sreesanth,4,1
LR Shukla,SB Jakati,4,1
LR Shukla,SB Styris,5,1
LR Shukla,SK Trivedi,12,1
LR Shukla,SK Warne,21,1
LR Shukla,SL Malinga,4,1
LR Shukla,ST Jayasuriya,3,1
LR Shukla,Shahbaz Nadeem,7,1
LR Shukla,Shane Watson,2,1
LR Shukla,Sohail Tanvir,3,1
LR Shukla,Sunil Narine,4,1
LR Shukla,Suresh Raina,5,1
LR Shukla,T Henderson,8,1
LR Shukla,Tim Southee,7,1
LR Shukla,Umesh Yadav,13,1
LR Shukla,VR Aaron,3,1
LR Shukla,VRV Singh,5,2
LR Shukla,Yusuf Pathan,6,1
LR Shukla,Z Khan,7,2
LRPL Taylor,A Ashish Reddy,5,1
LRPL Taylor,A Flintoff,2,1
LRPL Taylor,A Nehra,8,1
LRPL Taylor,A Symonds,3,1
LRPL Taylor,AA Chavan,5,1
LRPL Taylor,AA Kazi,2,1
LRPL Taylor,AB Agarkar,10,1
LRPL Taylor,AB Dinda,16,1
LRPL Taylor,AC Thomas,10,1
LRPL Taylor,AD Mascarenhas,1,1
LRPL Taylor,AD Mathews,7,1
LRPL Taylor,AG Murtaza,2,1
LRPL Taylor,AM Salvi,5,1
LRPL Taylor,Amit Mishra,30,1
LRPL Taylor,Amit Singh,6,1
LRPL Taylor,Ankit Sharma,1,1
LRPL Taylor,B Lee,6,1
LRPL Taylor,BAW Mendis,9,1
LRPL Taylor,BW Hilfenhaus,4,1
LRPL Taylor,C Nanda,7,1
LRPL Taylor,CK Langeveldt,6,1
LRPL Taylor,CL White,2,1
LRPL Taylor,CRD Fernando,4,1
LRPL Taylor,Chris Morris,3,1
LRPL Taylor,DE Bollinger,3,1
LRPL Taylor,DL Vettori,6,1
LRPL Taylor,DP Nannes,5,1
LRPL Taylor,DR Smith,5,1
LRPL Taylor,DW Steyn,5,1
LRPL Taylor,Dan Christian,4,1
LRPL Taylor,Dhawal Kulkarni,2,1
LRPL Taylor,Dwayne Bravo,8,1
LRPL Taylor,GB Hogg,11,1
LRPL Taylor,GD McGrath,6,1
LRPL Taylor,Harbhajan Singh,30,1
LRPL Taylor,Harmeet Singh,8,1
LRPL Taylor,Harmeet Singh (2),10,1
LRPL Taylor,Harshal Patel,6,1
LRPL Taylor,IK Pathan,2,1
LRPL Taylor,Iqbal Abdulla,4,1
LRPL Taylor,Ishant Sharma,11,1
LRPL Taylor,JA Morkel,33,2
LRPL Taylor,JDP Oram,13,1
LRPL Taylor,JE Taylor,5,1
LRPL Taylor,JH Kallis,17,2
LRPL Taylor,JP Duminy,3,2
LRPL Taylor,JP Faulkner,3,2
LRPL Taylor,Joginder Sharma,8,2
LRPL Taylor,KK Cooper,13,2
LRPL Taylor,Kieron Pollard,21,2
LRPL Taylor,L Balaji,18,2
LRPL Taylor,M Kartik,30,2
LRPL Taylor,M Morkel,5,2
LRPL Taylor,M Muralitharan,26,2
LRPL Taylor,MA Starc,8,2
LRPL Taylor,MM Patel,11,1
LRPL Taylor,MS Gony,4,1
LRPL Taylor,Mitchell Johnson,6,1
LRPL Taylor,Mohammad Asif,9,1
LRPL Taylor,NL McCullum,5,1
LRPL Taylor,P Amarnath,8,1
LRPL Taylor,P Awana,7,1
LRPL Taylor,P Kumar,3,1
LRPL Taylor,P Parameswaran,7,1
LRPL Taylor,PP Ojha,16,2
LRPL Taylor,PV Tambe,4,2
LRPL Taylor,Pankaj Singh,6,1
LRPL Taylor,Piyush Chawla,22,1
LRPL Taylor,Pradeep Sangwan,13,1
LRPL Taylor,R Bhatia,16,2
LRPL Taylor,R Sathish,1,2
LRPL Taylor,R Vinay Kumar,4,1
LRPL Taylor,RJ Peterson,2,1
LRPL Taylor,RP Singh,3,1
LRPL Taylor,RS Bopara,2,1
LRPL Taylor,Ravichandran Ashwin,9,1
LRPL Taylor,Ravindra Jadeja,4,1
LRPL Taylor,Rohit Sharma,18,1
LRPL Taylor,S Aravind,3,1
LRPL Taylor,S Randiv,3,1
LRPL Taylor,S Tyagi,7,1
LRPL Taylor,SB Jakati,21,1
LRPL Taylor,SC Ganguly,6,1
LRPL Taylor,SK Trivedi,9,1
LRPL Taylor,SK Warne,7,1
LRPL Taylor,SL Malinga,15,2
LRPL Taylor,SM Pollock,2,2
LRPL Taylor,ST Jayasuriya,5,1
LRPL Taylor,Shahbaz Nadeem,3,1
LRPL Taylor,Shakib Al Hasan,15,1
LRPL Taylor,Shane Watson,8,1
LRPL Taylor,Sohail Tanvir,11,1
LRPL Taylor,Sunil Narine,6,1
LRPL Taylor,Suresh Raina,2,1
LRPL Taylor,V Pratap Singh,5,1
LRPL Taylor,VR Aaron,2,1
LRPL Taylor,VRV Singh,6,1
LRPL Taylor,Virat Kohli,2,1
LRPL Taylor,Y Nagar,7,1
LRPL Taylor,YA Abdulla,5,1
LRPL Taylor,Yusuf Pathan,5,1
LRPL Taylor,Yuvraj Singh,6,1
LRPL Taylor,Yuzvendra Chahal,13,1
LRPL Taylor,Z Khan,10,1
Liam Plunkett,Barinder Sran,1,1
Liam Plunkett,Jaydev Unadkat,2,1
M Kaif,A Symonds,9,0
M Kaif,AB Agarkar,8,1
M Kaif,AB Dinda,15,1
M Kaif,AC Thomas,3,1
M Kaif,AC Voges,5,1
M Kaif,AM Nayar,2,1
M Kaif,Amit Mishra,12,2
M Kaif,B Lee,7,2
M Kaif,CRD Fernando,4,2
M Kaif,D Kalyankrishna,2,2
M Kaif,Dwayne Bravo,1,2
M Kaif,GB Hogg,3,2
M Kaif,GD McGrath,7,2
M Kaif,IK Pathan,2,2
M Kaif,Iqbal Abdulla,4,2
M Kaif,Ishant Sharma,10,2
M Kaif,J Botha,7,1
M Kaif,JA Morkel,4,1
M Kaif,JE Taylor,2,1
M Kaif,JH Kallis,3,1
M Kaif,JM Kemp,2,1
M Kaif,Jaydev Unadkat,4,1
M Kaif,L Balaji,12,1
M Kaif,LR Shukla,2,1
M Kaif,M Muralitharan,10,2
M Kaif,MF Maharoof,9,2
M Kaif,Mohammad Asif,2,2
M Kaif,PC Valthaty,2,2
M Kaif,PP Ojha,8,2
M Kaif,Piyush Chawla,3,1
M Kaif,R Bhatia,8,1
M Kaif,R McLaren,3,1
M Kaif,RJ Harris,1,1
M Kaif,RP Singh,7,1
M Kaif,RR Raje,8,1
M Kaif,Ravichandran Ashwin,4,1
M Kaif,S Sreesanth,4,2
M Kaif,SC Ganguly,4,2
M Kaif,SJ Srivastava,6,2
M Kaif,SK Trivedi,6,2
M Kaif,ST Jayasuriya,8,2
M Kaif,Shahid Afridi,3,1
M Kaif,Suresh Raina,5,1
M Kaif,TM Dilshan,3,1
M Kaif,Umar Gul,12,1
M Kaif,VY Mahesh,1,1
M Kaif,WPUJC Vaas,2,1
M Kaif,Yusuf Pathan,3,1
M Kaif,Z Khan,6,1
M Kartik,A Nehra,3,0
M Kartik,AB McDonald,2,1
M Kartik,AG Murtaza,2,1
M Kartik,AN Ahmed,3,1
M Kartik,CRD Fernando,4,1
M Kartik,DE Bollinger,2,1
M Kartik,DP Nannes,1,1
M Kartik,DW Steyn,5,1
M Kartik,Dhawal Kulkarni,4,1
M Kartik,Dwayne Bravo,6,1
M Kartik,FH Edwards,4,1
M Kartik,Harmeet Singh,2,1
M Kartik,Ishant Sharma,2,1
M Kartik,JDP Oram,1,1
M Kartik,JEC Franklin,3,1
M Kartik,L Balaji,1,1
M Kartik,M Muralitharan,12,1
M Kartik,MM Patel,3,1
M Kartik,MS Gony,2,1
M Kartik,P Kumar,1,1
M Kartik,PP Ojha,4,1
M Kartik,Pradeep Sangwan,3,1
M Kartik,R Bhatia,3,1
M Kartik,R Vinay Kumar,4,1
M Kartik,RP Singh,3,1
M Kartik,Ravichandran Ashwin,6,1
M Kartik,SB Styris,1,1
M Kartik,SL Malinga,7,1
M Kartik,ST Jayasuriya,1,1
M Kartik,SW Tait,5,1
M Kartik,Shane Watson,2,1
M Kartik,Stuart Binny,2,1
M Kartik,Suresh Raina,2,1
M Kartik,Z Khan,3,1
M Klinger,A Mithun,3,0
M Klinger,AB Agarkar,4,0
M Klinger,B Lee,1,0
M Klinger,Chris Gayle,3,1
M Klinger,DL Vettori,3,1
M Klinger,IK Pathan,16,1
M Klinger,Iqbal Abdulla,5,1
M Klinger,JH Kallis,6,1
M Klinger,Jaydev Unadkat,7,1
M Klinger,M Morkel,4,1
M Klinger,R Bhatia,2,1
M Klinger,RE van der Merwe,1,1
M Klinger,S Aravind,7,1
M Klinger,S Ladda,3,1
M Klinger,Umesh Yadav,2,1
M Klinger,Yusuf Pathan,2,1
M Klinger,Z Khan,9,1
M Manhas,A Ashish Reddy,5,0
M Manhas,A Nehra,2,0
M Manhas,A Symonds,6,0
M Manhas,A Uniyal,2,0
M Manhas,AA Jhunjhunwala,1,0
M Manhas,AD Mascarenhas,5,1
M Manhas,AM Nayar,4,1
M Manhas,AN Ahmed,1,1
M Manhas,Amit Mishra,2,1
M Manhas,Amit Singh,4,1
M Manhas,B Akhil,2,1
M Manhas,BJ Hodge,4,1
M Manhas,Chris Gayle,1,1
M Manhas,DE Bollinger,10,1
M Manhas,DL Vettori,3,1
M Manhas,Harbhajan Singh,4,1
M Manhas,Harmeet Singh,15,1
M Manhas,IK Pathan,10,1
M Manhas,Iqbal Abdulla,1,1
M Manhas,Ishant Sharma,3,1
M Manhas,J Theron,13,1
M Manhas,JA Morkel,9,1
M Manhas,JEC Franklin,10,1
M Manhas,JH Kallis,6,1
M Manhas,JR Hopes,9,1
M Manhas,Jaydev Unadkat,3,1
M Manhas,Joginder Sharma,5,1
M Manhas,KMDN Kulasekara,1,1
M Manhas,Kamran Khan,6,1
M Manhas,L Ablish,2,1
M Manhas,L Balaji,8,1
M Manhas,M Muralitharan,6,1
M Manhas,MM Patel,5,1
M Manhas,MS Gony,3,1
M Manhas,Mitchell Johnson,1,1
M Manhas,Mohammed Shami,6,1
M Manhas,NJ Rimmington,7,1
M Manhas,NLTC Perera,5,1
M Manhas,P Awana,2,1
M Manhas,P Kumar,12,1
M Manhas,PP Ojha,16,1
M Manhas,PV Tambe,7,1
M Manhas,Pankaj Singh,2,1
M Manhas,Piyush Chawla,35,1
M Manhas,R Bhatia,4,1
M Manhas,R Dhawan,3,1
M Manhas,R McLaren,6,1
M Manhas,R Rampaul,3,1
M Manhas,R Vinay Kumar,13,1
M Manhas,RP Singh,10,1
M Manhas,RR Powar,10,1
M Manhas,Ravichandran Ashwin,16,1
M Manhas,Ravindra Jadeja,3,1
M Manhas,Rohit Sharma,10,2
M Manhas,S Randiv,8,2
M Manhas,S Sreesanth,18,2
M Manhas,SB Jakati,8,2
M Manhas,SK Trivedi,9,1
M Manhas,SK Warne,17,1
M Manhas,SL Malinga,6,2
M Manhas,ST Jayasuriya,1,1
M Manhas,SW Tait,5,1
M Manhas,Shahbaz Nadeem,7,1
M Manhas,Shane Watson,10,1
M Manhas,Suresh Raina,17,1
M Manhas,Umesh Yadav,3,1
M Manhas,V Pratap Singh,4,1
M Manhas,WA Mota,2,1
M Manhas,WPUJC Vaas,3,1
M Manhas,YA Abdulla,5,1
M Manhas,Yuvraj Singh,19,1
M Manhas,Z Khan,2,1
M Morkel,A Kumble,1,1
M Morkel,AC Thomas,1,1
M Morkel,AD Mathews,1,1
M Morkel,B Lee,1,1
M Morkel,Chris Morris,3,1
M Morkel,DR Smith,2,1
M Morkel,Dan Christian,3,1
M Morkel,Dhawal Kulkarni,4,1
M Morkel,Dwayne Bravo,1,1
M Morkel,Harmeet Singh,4,1
M Morkel,Jaydev Unadkat,5,1
M Morkel,Kieron Pollard,3,1
M Morkel,L Balaji,4,1
M Morkel,Mitchell Johnson,6,1
M Morkel,NLTC Perera,1,1
M Morkel,P Kumar,7,1
M Morkel,PP Ojha,2,1
M Morkel,Piyush Chawla,4,1
M Morkel,R Rampaul,2,1
M Morkel,R Vinay Kumar,8,1
M Morkel,RJ Harris,3,1
M Morkel,RP Singh,6,1
M Morkel,Ravichandran Ashwin,2,1
M Morkel,Ravindra Jadeja,2,1
M Morkel,Rohit Sharma,3,1
M Morkel,SJ Srivastava,4,1
M Morkel,SL Malinga,7,1
M Morkel,Sandeep Sharma,2,1
M Morkel,Sunil Narine,1,1
M Muralitharan,A Ashish Reddy,1,1
M Muralitharan,A Nehra,1,1
M Muralitharan,A Symonds,1,1
M Muralitharan,Amit Singh,2,1
M Muralitharan,DP Nannes,4,1
M Muralitharan,GB Hogg,2,1
M Muralitharan,IK Pathan,1,1
M Muralitharan,P Kumar,1,1
M Muralitharan,Pankaj Singh,5,1
M Muralitharan,R Vinay Kumar,1,1
M Muralitharan,RP Singh,1,1
M Muralitharan,SK Trivedi,2,1
M Muralitharan,Shane Watson,5,1
M Muralitharan,Sohail Tanvir,3,1
M Ntini,DW Steyn,3,0
M Ntini,P Kumar,3,0
M Ntini,Shane Watson,7,0
M Ntini,Sohail Tanvir,6,1
M Rawat,A Kumble,3,0
M Rawat,A Nehra,3,1
M Rawat,DL Vettori,2,1
M Rawat,GD McGrath,2,1
M Rawat,IK Pathan,4,1
M Rawat,JD Ryder,4,1
M Rawat,JDP Oram,3,1
M Rawat,JH Kallis,4,1
M Rawat,JR Hopes,4,1
M Rawat,L Balaji,4,1
M Rawat,MF Maharoof,3,1
M Rawat,Mohammad Asif,2,1
M Rawat,P Kumar,2,1
M Rawat,Piyush Chawla,4,1
M Rawat,R Bhatia,2,1
M Rawat,RR Raje,2,1
M Rawat,Sunil Narine,7,1
M Rawat,Umar Gul,1,1
M Rawat,VRV Singh,10,1
M Rawat,VY Mahesh,1,1
M Rawat,YA Abdulla,3,1
M de Lange,Imran Tahir,1,1
M de Lange,WD Parnell,1,1
MA Khote,B Lee,3,0
MA Khote,DNT Zoysa,2,0
MA Khote,IK Pathan,2,0
MA Khote,Joginder Sharma,3,0
MA Khote,M Muralitharan,2,1
MA Khote,RP Singh,4,1
MA Khote,S Sreesanth,2,1
MA Khote,SB Bangar,2,1
MA Khote,Shahid Afridi,2,1
MA Starc,A Nehra,2,0
MA Starc,Axar Patel,8,0
MA Starc,Bhuvneshwar Kumar,4,0
MA Starc,DJG Sammy,1,0
MA Starc,DW Steyn,5,0
MA Starc,Dwayne Bravo,8,0
MA Starc,IK Pathan,1,1
MA Starc,KW Richardson,2,1
MA Starc,Karn Sharma,3,1
MA Starc,Kieron Pollard,1,1
MA Starc,L Balaji,11,1
MA Starc,Mitchell Johnson,7,1
MA Starc,Mohit Sharma,6,1
MA Starc,PV Tambe,7,1
MA Starc,R Bhatia,3,1
MA Starc,R Dhawan,5,1
MA Starc,R Vinay Kumar,6,1
MA Starc,SL Malinga,3,1
MA Starc,Sandeep Sharma,4,1
MA Starc,Shivam Sharma,5,1
MA Starc,Tim Southee,4,1
MA Starc,Umesh Yadav,2,1
MC Henriques,A Ashish Reddy,2,0
MC Henriques,A Choudhary,4,0
MC Henriques,A Nehra,7,0
MC Henriques,A Symonds,1,1
MC Henriques,A Zampa,5,1
MC Henriques,AB Dinda,12,1
MC Henriques,AF Milne,1,1
MC Henriques,Amit Mishra,45,1
MC Henriques,Andre Russell,7,1
MC Henriques,Ankit Sharma,3,1
MC Henriques,Anureet Singh,6,1
MC Henriques,Axar Patel,20,1
MC Henriques,BE Hendricks,4,1
MC Henriques,Basil Thampi,3,1
MC Henriques,Ben Stokes,2,1
MC Henriques,Bhuvneshwar Kumar,4,1
MC Henriques,Carlos Brathwaite,6,1
MC Henriques,Chris Anderson,1,1
MC Henriques,Chris Morris,7,1
MC Henriques,Chris Woakes,3,1
MC Henriques,D Wiese,3,1
MC Henriques,DP Nannes,7,1
MC Henriques,DR Smith,1,1
MC Henriques,DW Steyn,12,1
MC Henriques,Dan Christian,5,1
MC Henriques,Dhawal Kulkarni,13,1
MC Henriques,Dwayne Bravo,1,1
MC Henriques,GB Hogg,5,1
MC Henriques,Glenn Maxwell,9,1
MC Henriques,Gurkeerat Singh,6,1
MC Henriques,Harbhajan Singh,18,1
MC Henriques,Hardik Pandya,6,1
MC Henriques,Harmeet Singh,2,1
MC Henriques,Harshal Patel,15,1
MC Henriques,IK Pathan,3,1
MC Henriques,Imran Tahir,8,1
MC Henriques,Iqbal Abdulla,2,1
MC Henriques,Ishant Sharma,8,1
MC Henriques,J Botha,4,1
MC Henriques,JA Morkel,9,1
MC Henriques,JH Kallis,1,1
MC Henriques,JO Holder,5,1
MC Henriques,JP Duminy,10,1
MC Henriques,JP Faulkner,13,1
MC Henriques,Jagadeesha Suchith,3,1
MC Henriques,Jasprit Bumrah,11,1
MC Henriques,Jayant Yadav,12,1
MC Henriques,Jaydev Unadkat,6,1
MC Henriques,KC Cariappa,5,1
MC Henriques,KW Richardson,5,1
MC Henriques,Kagiso Rabada,4,1
MC Henriques,Karn Sharma,2,1
MC Henriques,Kuldeep Yadav,12,1
MC Henriques,L Balaji,2,1
MC Henriques,M Morkel,9,1
MC Henriques,MA Starc,2,1
MC Henriques,MG Neser,2,1
MC Henriques,MR Marsh,1,1
MC Henriques,Mitchell Johnson,3,1
MC Henriques,Mitchell McClenaghan,16,1
MC Henriques,Mohammed Shami,5,1
