batsmen,bowler,delivery,0s,1s,2s,3s,4s,5s,6s
Suresh Raina,Tim Southee,2,2,1,1,1,1,0,1
Suresh Raina,Tim Southee,4,2,1,1,1,1,0,1
Suresh Raina,Tim Southee,5,2,1,1,1,1,0,1
Suresh Raina,Umesh Yadav,1,1,1,1,1,1,0,1
Suresh Raina,Umesh Yadav,2,1,1,1,1,1,0,1
Suresh Raina,Umesh Yadav,3,2,1,1,1,1,0,1
Suresh Raina,Umesh Yadav,4,3,1,1,1,1,0,1
Suresh Raina,Umesh Yadav,5,1,1,1,1,1,0,1
Suresh Raina,Umesh Yadav,6,2,1,1,1,1,0,1
Suresh Raina,Vijay Shankar,7,2,1,1,1,1,0,1
Suresh Raina,Washington Sundar,1,2,1,1,1,1,0,1
Suresh Raina,Yuzvendra Chahal,1,1,1,1,1,1,0,1
Suresh Raina,Yuzvendra Chahal,2,1,1,1,1,1,0,1
Suresh Raina,Yuzvendra Chahal,3,1,1,1,1,1,0,1
Suresh Raina,Yuzvendra Chahal,5,1,1,1,1,1,0,1
Suryakumar Yadav,Andre Russell,1,1,0,0,0,0,0,0
Suryakumar Yadav,Andre Russell,2,2,0,0,0,0,0,0
Suryakumar Yadav,Andre Russell,3,1,0,0,0,0,0,0
Suryakumar Yadav,Andre Russell,4,1,0,0,0,1,0,0
Suryakumar Yadav,Andre Russell,5,1,1,0,0,1,0,0
Suryakumar Yadav,Andre Russell,6,1,2,0,0,1,0,0
Suryakumar Yadav,Andrew Tye,1,1,2,0,0,1,0,0
Suryakumar Yadav,Andrew Tye,2,1,1,0,0,1,0,0
Suryakumar Yadav,Andrew Tye,3,1,1,0,0,1,0,0
Suryakumar Yadav,Andrew Tye,4,2,1,0,0,1,0,0
Suryakumar Yadav,Andrew Tye,5,2,1,0,0,1,0,0
Suryakumar Yadav,Ankit Rajpoot,1,2,1,0,0,1,0,0
Suryakumar Yadav,Ankit Rajpoot,2,2,1,0,0,1,0,1
Suryakumar Yadav,Ankit Rajpoot,3,3,1,0,0,1,0,1
Suryakumar Yadav,Ankit Rajpoot,4,2,1,0,0,2,0,1
Suryakumar Yadav,Ankit Rajpoot,5,1,2,0,0,1,0,1
Suryakumar Yadav,Ankit Rajpoot,6,1,2,0,0,1,0,1
Suryakumar Yadav,Ankit Rajpoot,7,1,2,0,0,1,0,1
Suryakumar Yadav,Axar Patel,1,1,2,0,0,1,0,1
Suryakumar Yadav,Axar Patel,2,1,1,0,0,1,0,1
Suryakumar Yadav,Axar Patel,5,1,1,0,0,1,0,1
Suryakumar Yadav,Basil Thampi,1,1,1,0,0,1,0,1
Suryakumar Yadav,Basil Thampi,5,1,1,0,0,1,0,1
Suryakumar Yadav,Ben Stokes,1,1,1,0,0,1,0,1
Suryakumar Yadav,Ben Stokes,2,1,1,0,0,1,0,1
Suryakumar Yadav,Ben Stokes,3,1,1,1,0,1,0,1
Suryakumar Yadav,Ben Stokes,4,1,1,2,0,1,0,1
Suryakumar Yadav,Ben Stokes,5,1,3,2,0,1,0,1
Suryakumar Yadav,Billy Stanlake,1,1,3,2,0,1,0,1
Suryakumar Yadav,Billy Stanlake,2,1,3,2,0,1,0,1
Suryakumar Yadav,Billy Stanlake,3,1,1,2,0,1,0,1
Suryakumar Yadav,Deepak Chahar,1,2,1,2,0,1,0,1
Suryakumar Yadav,Deepak Chahar,2,1,1,2,0,2,0,1
Suryakumar Yadav,Deepak Chahar,3,2,1,1,0,2,0,1
Suryakumar Yadav,Deepak Chahar,4,2,1,1,0,1,0,1
Suryakumar Yadav,Deepak Chahar,5,2,1,1,0,1,0,1
Suryakumar Yadav,Deepak Chahar,6,1,1,1,0,1,0,1
Suryakumar Yadav,Deepak Chahar,7,1,1,1,0,1,0,1
Suryakumar Yadav,Dhawal Kulkarni,1,2,2,1,0,1,0,1
Suryakumar Yadav,Dhawal Kulkarni,2,1,1,1,0,1,0,1
Suryakumar Yadav,Dhawal Kulkarni,3,2,2,1,0,1,0,1
Suryakumar Yadav,Dhawal Kulkarni,4,2,1,1,0,1,0,1
Suryakumar Yadav,Dhawal Kulkarni,5,1,2,1,0,1,0,1
Suryakumar Yadav,Dhawal Kulkarni,6,1,1,1,0,1,0,1
Suryakumar Yadav,Dhawal Kulkarni,7,1,1,1,0,1,0,1
Suryakumar Yadav,Dhawal Kulkarni,8,1,1,1,0,1,0,1
Suryakumar Yadav,Dwayne Bravo,1,1,1,1,0,1,0,1
Suryakumar Yadav,Dwayne Bravo,2,1,1,1,0,1,0,1
Suryakumar Yadav,Dwayne Bravo,3,1,1,1,0,1,0,1
Suryakumar Yadav,Dwayne Bravo,4,1,1,1,0,1,0,1
Suryakumar Yadav,Dwayne Bravo,6,1,1,1,0,1,0,1
Suryakumar Yadav,Glenn Maxwell,1,1,1,1,0,1,0,1
Suryakumar Yadav,Glenn Maxwell,2,1,1,1,0,1,0,1
Suryakumar Yadav,Glenn Maxwell,3,1,1,1,0,1,0,1
Suryakumar Yadav,Glenn Maxwell,4,1,1,1,0,1,0,1
Suryakumar Yadav,Glenn Maxwell,5,1,1,1,0,1,0,1
Suryakumar Yadav,Harbhajan Singh,1,1,1,1,0,1,0,1
Suryakumar Yadav,Harbhajan Singh,2,1,1,1,0,1,0,1
Suryakumar Yadav,Harbhajan Singh,3,1,2,1,0,1,0,1
Suryakumar Yadav,Harbhajan Singh,4,1,1,1,0,1,0,1
Suryakumar Yadav,Harbhajan Singh,5,1,1,1,0,1,0,1
Suryakumar Yadav,Harbhajan Singh,6,1,2,1,0,1,0,1
Suryakumar Yadav,Imran Tahir,1,1,1,1,0,1,0,1
Suryakumar Yadav,Imran Tahir,5,1,1,1,0,1,0,1
Suryakumar Yadav,Jaydev Unadkat,1,1,1,1,0,1,0,1
Suryakumar Yadav,Jaydev Unadkat,2,2,1,1,0,1,0,1
Suryakumar Yadav,Jaydev Unadkat,3,2,1,1,0,2,0,1
Suryakumar Yadav,Jaydev Unadkat,4,1,1,1,0,2,0,1
Suryakumar Yadav,Jaydev Unadkat,5,1,2,1,0,2,0,1
Suryakumar Yadav,Jofra Archer,1,1,1,1,0,2,0,1
Suryakumar Yadav,Jofra Archer,3,1,1,1,0,2,0,1
Suryakumar Yadav,Jofra Archer,4,2,1,1,0,2,0,1
Suryakumar Yadav,Jofra Archer,5,2,1,1,0,1,0,1
Suryakumar Yadav,Jofra Archer,6,2,1,1,0,1,0,1
Suryakumar Yadav,Jofra Archer,7,1,1,1,0,1,0,1
Suryakumar Yadav,Jofra Archer,8,1,1,1,0,1,0,1
Suryakumar Yadav,Krishnappa Gowtham,1,3,1,1,0,1,0,1
Suryakumar Yadav,Krishnappa Gowtham,2,1,2,1,0,1,0,1
Suryakumar Yadav,Krishnappa Gowtham,3,1,1,1,0,1,0,1
Suryakumar Yadav,Krishnappa Gowtham,4,1,1,1,0,2,0,1
Suryakumar Yadav,Krishnappa Gowtham,5,2,2,1,0,2,0,1
Suryakumar Yadav,Krishnappa Gowtham,6,2,1,1,0,1,0,1
Suryakumar Yadav,Kuldeep Yadav,1,2,1,1,0,1,0,1
Suryakumar Yadav,Kuldeep Yadav,2,2,1,1,0,1,0,1
Suryakumar Yadav,Kuldeep Yadav,3,2,1,1,0,1,0,1
Suryakumar Yadav,Kuldeep Yadav,4,2,1,1,0,1,0,1
Suryakumar Yadav,Kuldeep Yadav,5,2,1,1,0,1,0,1
Suryakumar Yadav,Kuldeep Yadav,6,2,1,1,0,1,0,1
Suryakumar Yadav,Marcus Stoinis,1,2,1,1,0,2,0,1
Suryakumar Yadav,Marcus Stoinis,2,2,1,1,0,2,0,1
Suryakumar Yadav,Marcus Stoinis,3,2,1,1,0,2,0,1
Suryakumar Yadav,Marcus Stoinis,4,1,1,1,0,2,0,1
Suryakumar Yadav,Mark Wood,4,1,1,1,0,2,0,1
Suryakumar Yadav,Mark Wood,6,1,1,1,0,2,0,1
Suryakumar Yadav,Mitchell Johnson,1,2,1,1,0,2,0,1
Suryakumar Yadav,Mitchell Johnson,2,2,1,1,0,2,0,1
Suryakumar Yadav,Mitchell Johnson,3,2,1,1,0,1,0,1
Suryakumar Yadav,Mitchell Johnson,4,1,1,1,0,1,0,1
Suryakumar Yadav,Mitchell Johnson,5,1,1,1,0,1,0,1
Suryakumar Yadav,Mitchell Johnson,6,1,1,1,0,1,0,1
Suryakumar Yadav,Mohammad Nabi,1,2,1,1,0,1,0,1
Suryakumar Yadav,Mohammad Nabi,2,1,2,1,0,1,0,1
Suryakumar Yadav,Mohammad Nabi,3,1,2,1,0,1,0,1
Suryakumar Yadav,Mohammad Nabi,4,1,1,1,0,1,0,1
Suryakumar Yadav,Mohammad Nabi,5,1,1,1,0,1,0,1
Suryakumar Yadav,Mohammad Nabi,6,1,1,1,0,1,0,1
Suryakumar Yadav,Mohammed Shami,1,1,1,1,0,1,0,1
Suryakumar Yadav,Mohammed Shami,2,1,1,1,0,1,0,1
Suryakumar Yadav,Mohammed Shami,3,1,1,1,0,1,0,1
Suryakumar Yadav,Mohammed Shami,4,1,1,1,0,1,0,1
Suryakumar Yadav,Mohammed Shami,5,1,1,1,0,1,0,1
Suryakumar Yadav,Mohammed Shami,6,1,1,1,0,1,0,1
Suryakumar Yadav,Mohit Sharma,1,1,1,1,0,1,0,1
Suryakumar Yadav,Mohit Sharma,3,1,1,1,0,1,0,1
Suryakumar Yadav,Mohit Sharma,4,1,1,1,0,1,0,1
Suryakumar Yadav,Mujeeb Ur Rahman,1,1,1,1,0,1,0,1
Suryakumar Yadav,Mujeeb Ur Rahman,2,1,1,1,0,1,0,1
Suryakumar Yadav,Nitish Rana,1,1,1,1,0,1,0,1
Suryakumar Yadav,Nitish Rana,2,1,1,1,0,1,0,1
Suryakumar Yadav,Nitish Rana,3,1,1,1,0,1,0,1
Suryakumar Yadav,Nitish Rana,7,1,1,1,0,1,0,1
Suryakumar Yadav,Piyush Chawla,1,1,1,1,0,2,0,1
Suryakumar Yadav,Piyush Chawla,2,1,1,1,0,1,0,1
Suryakumar Yadav,Piyush Chawla,3,1,1,1,0,1,0,1
Suryakumar Yadav,Piyush Chawla,4,1,2,1,0,1,0,1
Suryakumar Yadav,Piyush Chawla,6,2,1,1,0,1,0,1
Suryakumar Yadav,Prasidh Krishna,1,3,1,1,0,1,0,1
Suryakumar Yadav,Prasidh Krishna,2,1,1,1,0,1,0,1
Suryakumar Yadav,Prasidh Krishna,3,1,1,1,0,1,0,1
Suryakumar Yadav,Prasidh Krishna,4,2,1,1,0,1,0,1
Suryakumar Yadav,Prasidh Krishna,5,1,1,1,0,1,0,1
Suryakumar Yadav,Prasidh Krishna,6,1,1,1,0,1,0,1
Suryakumar Yadav,Rahul Tewatia,1,1,1,1,0,1,0,1
Suryakumar Yadav,Rahul Tewatia,2,1,1,1,0,1,0,1
Suryakumar Yadav,Rahul Tewatia,4,1,1,1,0,1,0,1
Suryakumar Yadav,Rahul Tewatia,5,1,1,1,0,1,0,1
Suryakumar Yadav,Rashid Khan,1,2,1,1,0,1,0,1
Suryakumar Yadav,Rashid Khan,2,2,1,1,0,1,0,1
Suryakumar Yadav,Rashid Khan,3,1,1,1,0,1,0,1
Suryakumar Yadav,Rashid Khan,4,1,1,1,0,1,0,1
Suryakumar Yadav,Rashid Khan,5,1,2,1,0,1,0,1
Suryakumar Yadav,Ravichandran Ashwin,1,1,2,1,0,1,0,1
Suryakumar Yadav,Ravichandran Ashwin,2,1,1,1,0,1,0,1
Suryakumar Yadav,Ravichandran Ashwin,3,1,2,1,0,1,0,1
Suryakumar Yadav,Ravichandran Ashwin,4,1,2,1,0,1,0,1
Suryakumar Yadav,Ravichandran Ashwin,5,1,1,1,0,1,0,1
Suryakumar Yadav,Ravindra Jadeja,1,1,1,1,0,1,0,1
Suryakumar Yadav,Sam Curran,4,1,1,1,0,1,0,1
Suryakumar Yadav,Sam Curran,5,1,1,1,0,1,0,1
Suryakumar Yadav,Sandeep Lamichhane,1,1,1,1,0,1,0,1
Suryakumar Yadav,Sandeep Lamichhane,2,1,1,1,0,1,0,1
Suryakumar Yadav,Sandeep Lamichhane,3,1,1,1,0,1,0,1
Suryakumar Yadav,Sandeep Lamichhane,4,1,1,1,0,1,0,1
Suryakumar Yadav,Sandeep Sharma,1,1,3,1,0,1,0,1
Suryakumar Yadav,Sandeep Sharma,2,2,3,1,0,1,0,1
Suryakumar Yadav,Sandeep Sharma,3,2,3,1,0,1,0,1
Suryakumar Yadav,Sandeep Sharma,4,1,1,1,0,1,0,1
Suryakumar Yadav,Sandeep Sharma,6,1,1,1,0,1,0,1
Suryakumar Yadav,Shahbaz Nadeem,1,1,1,1,0,1,0,1
Suryakumar Yadav,Shahbaz Nadeem,2,1,1,1,0,1,0,1
Suryakumar Yadav,Shahbaz Nadeem,3,1,1,1,0,1,0,1
Suryakumar Yadav,Shahbaz Nadeem,5,1,1,1,0,1,0,1
Suryakumar Yadav,Shakib Al Hasan,1,1,2,1,0,1,0,1
Suryakumar Yadav,Shakib Al Hasan,2,2,2,1,0,1,0,1
Suryakumar Yadav,Shakib Al Hasan,3,1,2,1,0,1,0,1
Suryakumar Yadav,Shakib Al Hasan,4,2,1,1,0,1,0,1
Suryakumar Yadav,Shakib Al Hasan,5,2,2,1,0,1,0,1
Suryakumar Yadav,Shakib Al Hasan,6,1,1,1,0,1,0,1
Suryakumar Yadav,Shane Watson,1,2,1,1,0,1,0,1
Suryakumar Yadav,Shane Watson,2,2,1,1,0,1,0,1
Suryakumar Yadav,Shane Watson,3,1,1,1,0,1,0,1
Suryakumar Yadav,Shane Watson,4,2,1,1,0,1,0,1
Suryakumar Yadav,Shane Watson,5,2,1,2,0,1,0,1
Suryakumar Yadav,Shane Watson,6,2,1,2,0,1,0,1
Suryakumar Yadav,Shardul Thakur,1,1,1,2,0,1,0,1
Suryakumar Yadav,Shardul Thakur,2,1,1,2,0,1,0,1
Suryakumar Yadav,Shardul Thakur,4,1,1,2,0,1,0,1
Suryakumar Yadav,Shardul Thakur,5,1,1,2,0,1,0,1
Suryakumar Yadav,Shardul Thakur,6,1,1,2,0,1,0,1
Suryakumar Yadav,Shreyas Gopal,1,1,1,2,0,1,0,1
Suryakumar Yadav,Shreyas Gopal,2,1,1,1,0,1,0,1
Suryakumar Yadav,Shreyas Gopal,3,1,1,1,0,1,0,1
Suryakumar Yadav,Shreyas Gopal,4,1,1,1,0,1,0,1
Suryakumar Yadav,Shreyas Gopal,5,1,3,1,0,1,0,1
Suryakumar Yadav,Siddarth Kaul,1,1,1,1,0,1,0,1
Suryakumar Yadav,Siddarth Kaul,2,1,1,1,0,1,0,1
Suryakumar Yadav,Siddarth Kaul,3,1,1,1,0,1,0,1
Suryakumar Yadav,Siddarth Kaul,4,1,2,1,0,1,0,1
Suryakumar Yadav,Siddarth Kaul,5,1,1,1,0,1,0,1
Suryakumar Yadav,Siddarth Kaul,6,1,1,1,0,1,0,1
Suryakumar Yadav,Sunil Narine,1,1,1,1,0,1,0,1
Suryakumar Yadav,Sunil Narine,2,3,1,1,0,1,0,1
Suryakumar Yadav,Sunil Narine,3,1,2,1,0,1,0,1
Suryakumar Yadav,Sunil Narine,4,1,1,1,0,1,0,1
Suryakumar Yadav,Sunil Narine,5,1,1,1,0,1,0,1
Suryakumar Yadav,Sunil Narine,6,1,1,1,0,1,0,1
Suryakumar Yadav,Tim Southee,1,1,1,1,0,1,0,1
Suryakumar Yadav,Tim Southee,2,1,1,1,0,1,0,1
Suryakumar Yadav,Tim Southee,3,1,1,1,0,1,0,1
Suryakumar Yadav,Tim Southee,4,1,1,1,0,1,0,1
Suryakumar Yadav,Tim Southee,5,1,1,1,0,1,0,1
Suryakumar Yadav,Trent Boult,1,1,1,1,0,1,0,1
Suryakumar Yadav,Trent Boult,2,2,1,1,0,1,0,1
Suryakumar Yadav,Trent Boult,3,2,1,1,0,2,0,1
Suryakumar Yadav,Trent Boult,4,2,2,1,0,2,0,1
Suryakumar Yadav,Umesh Yadav,1,3,2,1,0,2,0,1
Suryakumar Yadav,Umesh Yadav,2,3,1,1,0,2,0,1
Suryakumar Yadav,Umesh Yadav,7,3,1,1,0,1,0,1
Tim Southee,David Willey,1,1,0,0,0,0,0,0
Tim Southee,David Willey,2,1,1,1,0,0,0,0
Tim Southee,David Willey,3,1,1,1,0,0,0,0
Tim Southee,David Willey,4,1,1,1,0,1,0,0
Tim Southee,David Willey,5,1,1,1,0,1,0,0
Tim Southee,David Willey,6,1,1,1,0,1,0,0
Tim Southee,Dwayne Bravo,1,1,1,1,0,1,0,0
Tim Southee,Dwayne Bravo,2,1,1,1,0,1,0,0
Tim Southee,Dwayne Bravo,3,1,1,1,0,1,0,0
Tim Southee,Dwayne Bravo,4,1,1,1,0,1,0,0
Tim Southee,Dwayne Bravo,5,1,1,1,0,1,0,0
Tim Southee,Dwayne Bravo,6,1,1,1,0,1,1,0
Tim Southee,Harbhajan Singh,2,1,1,1,0,1,1,0
Tim Southee,Harbhajan Singh,3,1,1,1,0,1,1,0
Tim Southee,Harbhajan Singh,4,1,1,1,0,1,1,0
Tim Southee,Ish Sodhi,2,1,1,1,0,1,1,0
Tim Southee,Ish Sodhi,3,1,1,1,0,1,1,0
Tim Southee,Ish Sodhi,4,1,1,1,0,1,1,0
Tim Southee,Ish Sodhi,5,1,1,1,0,1,1,0
Tim Southee,Jasprit Bumrah,1,1,1,1,0,1,1,0
Tim Southee,Jasprit Bumrah,5,1,1,1,0,1,1,0
Tim Southee,Jaydev Unadkat,1,1,1,1,0,1,1,0
Tim Southee,Jaydev Unadkat,2,1,1,1,0,1,1,0
Tim Southee,Jaydev Unadkat,3,1,1,1,0,1,1,0
Tim Southee,Jaydev Unadkat,5,2,1,1,0,1,1,0
Tim Southee,Jaydev Unadkat,6,2,1,1,0,1,1,0
Tim Southee,Jofra Archer,2,1,1,1,0,1,1,0
Tim Southee,Jofra Archer,3,1,1,1,0,1,1,0
Tim Southee,Jofra Archer,4,1,1,1,0,1,1,0
Tim Southee,Jofra Archer,7,1,1,1,0,1,1,0
Tim Southee,Lungi Ngidi,2,1,1,1,0,1,1,0
Tim Southee,Lungi Ngidi,6,1,1,1,0,1,1,0
Tim Southee,Shardul Thakur,1,1,1,1,0,1,1,0
Tim Southee,Shardul Thakur,2,1,1,1,0,1,1,1
Tim Southee,Shardul Thakur,3,1,1,1,0,1,1,1
Tim Southee,Shardul Thakur,4,1,1,1,0,1,1,1
Tim Southee,Shardul Thakur,5,1,1,1,0,1,1,1
Tim Southee,Shreyas Gopal,5,1,1,1,0,1,1,1
Tim Southee,Shreyas Gopal,6,1,1,1,0,1,1,1
Tim Southee,Siddarth Kaul,5,1,1,1,0,1,1,1
Trent Boult,Kuldeep Yadav,2,1,0,0,0,0,0,0
Trent Boult,Sunil Narine,6,1,0,0,0,0,0,0
Umesh Yadav,Ben Laughlin,2,1,0,0,0,0,0,0
Umesh Yadav,David Willey,3,1,0,0,0,0,0,0
Umesh Yadav,David Willey,4,1,0,0,0,0,0,0
Umesh Yadav,David Willey,5,1,0,0,0,0,0,0
Umesh Yadav,David Willey,6,1,1,0,0,0,0,0
Umesh Yadav,Dwayne Bravo,3,1,1,0,0,0,0,0
Umesh Yadav,Dwayne Bravo,4,1,1,0,0,0,0,0
Umesh Yadav,Jasprit Bumrah,4,1,1,0,0,0,0,0
Umesh Yadav,Jasprit Bumrah,6,1,1,0,0,0,0,0
Umesh Yadav,Lungi Ngidi,1,1,1,0,0,0,0,0
Umesh Yadav,Mitchell McClenaghan,1,1,1,0,0,0,0,0
Umesh Yadav,Mitchell McClenaghan,3,1,1,0,0,0,0,0
Vijay Shankar,Axar Patel,1,0,0,1,0,0,0,0
Vijay Shankar,Axar Patel,2,0,1,1,0,0,0,0
Vijay Shankar,Axar Patel,4,0,1,1,0,0,0,0
Vijay Shankar,Axar Patel,6,1,1,1,0,0,0,0
Vijay Shankar,Ben Cutting,1,1,1,1,0,0,0,1
Vijay Shankar,Ben Cutting,2,1,1,1,0,1,0,1
Vijay Shankar,Ben Cutting,3,1,2,1,0,1,0,1
Vijay Shankar,Ben Cutting,4,1,1,1,0,1,0,1
Vijay Shankar,Ben Cutting,5,1,1,1,0,1,0,1
Vijay Shankar,Ben Cutting,6,1,3,1,0,1,0,1
Vijay Shankar,Ben Laughlin,1,1,1,1,0,1,0,1
Vijay Shankar,Ben Laughlin,3,1,1,1,0,1,0,1
Vijay Shankar,Ben Laughlin,4,1,1,1,0,1,0,1
Vijay Shankar,Bhuvneshwar Kumar,1,1,1,1,0,1,0,1
Vijay Shankar,Bhuvneshwar Kumar,2,1,1,1,0,1,0,1
Vijay Shankar,Bhuvneshwar Kumar,3,1,1,1,0,1,0,1
Vijay Shankar,Bhuvneshwar Kumar,5,1,1,1,0,1,0,1
Vijay Shankar,Bhuvneshwar Kumar,6,1,1,1,1,1,0,1
Vijay Shankar,Dwayne Bravo,1,1,2,1,1,1,0,1
Vijay Shankar,Dwayne Bravo,2,1,2,1,1,1,0,1
Vijay Shankar,Dwayne Bravo,3,1,3,1,1,1,0,1
Vijay Shankar,Dwayne Bravo,4,1,2,1,1,1,0,1
Vijay Shankar,Dwayne Bravo,5,1,1,1,1,1,0,1
Vijay Shankar,Dwayne Bravo,6,1,1,1,1,1,0,1
Vijay Shankar,Dwayne Bravo,7,1,1,1,1,1,0,1
Vijay Shankar,Harbhajan Singh,1,1,1,1,1,1,0,1
Vijay Shankar,Harbhajan Singh,2,1,1,1,1,1,0,1
Vijay Shankar,Harbhajan Singh,3,2,1,1,1,1,0,1
Vijay Shankar,Harbhajan Singh,4,2,2,1,1,1,0,1
Vijay Shankar,Harbhajan Singh,5,2,1,1,1,1,0,1
Vijay Shankar,Harbhajan Singh,6,2,1,1,1,1,0,1
Vijay Shankar,Hardik Pandya,1,1,1,1,1,1,0,1
Vijay Shankar,Hardik Pandya,2,1,1,1,1,1,0,1
Vijay Shankar,Hardik Pandya,3,1,1,1,1,1,0,1
Vijay Shankar,Hardik Pandya,4,1,1,1,1,1,0,1
Vijay Shankar,Hardik Pandya,5,1,1,1,1,1,0,1
Vijay Shankar,Hardik Pandya,6,1,1,1,1,1,0,1
Vijay Shankar,Hardik Pandya,7,1,1,1,1,1,0,1
Vijay Shankar,Jasprit Bumrah,1,1,1,1,1,1,0,1
Vijay Shankar,Jasprit Bumrah,2,1,1,1,1,1,0,1
Vijay Shankar,Jasprit Bumrah,3,1,1,1,1,1,0,1
Vijay Shankar,Jasprit Bumrah,4,1,2,1,1,1,0,1
Vijay Shankar,Jasprit Bumrah,7,1,1,1,1,1,0,1
Vijay Shankar,Jasprit Bumrah,8,1,1,1,1,1,0,1
Vijay Shankar,Jaydev Unadkat,1,1,1,1,1,1,0,1
Vijay Shankar,Jaydev Unadkat,2,1,1,1,1,1,0,1
Vijay Shankar,Jofra Archer,2,1,1,1,1,1,0,1
Vijay Shankar,Jofra Archer,3,1,1,1,1,1,0,1
Vijay Shankar,Jofra Archer,4,1,1,1,1,1,0,1
Vijay Shankar,Jofra Archer,5,1,1,1,1,1,0,1
Vijay Shankar,Jofra Archer,6,1,1,1,1,1,0,1
Vijay Shankar,KM Asif,2,1,1,1,1,1,0,1
Vijay Shankar,Krunal Pandya,1,1,1,1,1,1,0,1
Vijay Shankar,Lungi Ngidi,1,1,1,1,1,1,0,1
Vijay Shankar,Lungi Ngidi,3,1,1,1,1,1,0,1
Vijay Shankar,Lungi Ngidi,4,1,2,1,1,1,0,1
Vijay Shankar,Lungi Ngidi,5,1,1,1,1,1,0,1
Vijay Shankar,Lungi Ngidi,6,1,2,1,1,1,0,1
Vijay Shankar,Lungi Ngidi,8,1,1,1,1,1,0,1
Vijay Shankar,Marcus Stoinis,1,1,1,1,1,1,0,1
Vijay Shankar,Marcus Stoinis,3,1,1,1,1,1,0,1
Vijay Shankar,Marcus Stoinis,5,1,1,1,1,1,0,1
Vijay Shankar,Marcus Stoinis,6,1,1,1,1,1,0,1
Vijay Shankar,Mohammed Siraj,1,1,2,1,1,1,0,1
Vijay Shankar,Mohammed Siraj,2,1,1,1,1,1,0,1
Vijay Shankar,Mohammed Siraj,4,1,1,1,1,1,0,1
Vijay Shankar,Mohammed Siraj,5,1,1,1,1,1,0,1
Vijay Shankar,Mohammed Siraj,6,1,1,1,1,1,0,1
Vijay Shankar,Mohit Sharma,1,1,1,1,1,1,0,1
Vijay Shankar,Mustafizur Rahman,2,1,1,1,1,1,0,1
Vijay Shankar,Mustafizur Rahman,3,1,1,1,1,1,0,1
Vijay Shankar,Mustafizur Rahman,6,1,1,1,1,1,0,1
Vijay Shankar,Rashid Khan,2,1,1,1,1,1,0,1
Vijay Shankar,Rashid Khan,3,1,1,1,1,1,0,1
Vijay Shankar,Rashid Khan,4,1,1,1,1,1,0,1
Vijay Shankar,Ravichandran Ashwin,2,1,1,1,1,1,0,1
Vijay Shankar,Ravichandran Ashwin,3,1,1,1,1,1,0,1
Vijay Shankar,Ravichandran Ashwin,5,1,1,1,1,1,0,1
Vijay Shankar,Ravichandran Ashwin,6,1,1,1,1,1,0,1
Vijay Shankar,Ravichandran Ashwin,7,1,1,1,1,1,0,1
Vijay Shankar,Ravindra Jadeja,1,1,1,1,1,1,0,1
Vijay Shankar,Ravindra Jadeja,2,1,2,1,1,1,0,1
Vijay Shankar,Ravindra Jadeja,3,1,1,1,1,1,0,1
Vijay Shankar,Ravindra Jadeja,4,1,1,1,1,1,0,1
Vijay Shankar,Ravindra Jadeja,5,1,2,1,1,1,0,1
Vijay Shankar,Ravindra Jadeja,6,2,2,1,1,1,0,1
Vijay Shankar,Sam Curran,4,2,1,1,1,1,0,1
Vijay Shankar,Sam Curran,6,1,1,1,1,1,0,1
Vijay Shankar,Shakib Al Hasan,4,1,1,1,1,1,0,1
Vijay Shankar,Shardul Thakur,1,1,1,1,1,1,0,1
Vijay Shankar,Shardul Thakur,2,1,2,1,1,1,0,1
Vijay Shankar,Shardul Thakur,3,1,1,1,1,1,0,1
Vijay Shankar,Shardul Thakur,4,1,1,1,1,1,0,1
Vijay Shankar,Shardul Thakur,5,1,1,1,1,1,0,1
Vijay Shankar,Shardul Thakur,6,1,1,1,1,1,0,1
Vijay Shankar,Siddarth Kaul,1,1,1,1,1,1,0,1
Vijay Shankar,Siddarth Kaul,3,1,1,1,1,1,0,1
Vijay Shankar,Siddarth Kaul,4,1,1,1,1,1,0,1
Vijay Shankar,Siddarth Kaul,6,1,1,1,1,1,0,1
Vijay Shankar,Sunil Narine,2,1,1,1,1,1,0,1
Vijay Shankar,Sunil Narine,5,1,1,1,1,1,0,1
Vijay Shankar,Tim Southee,1,1,1,1,1,1,0,1
Vijay Shankar,Tim Southee,2,1,1,1,1,1,0,1
Vijay Shankar,Tim Southee,4,1,1,1,1,1,0,1
Vijay Shankar,Tim Southee,6,1,1,1,1,1,0,1
Vijay Shankar,Tim Southee,7,1,1,1,1,1,0,1
Vijay Shankar,Umesh Yadav,2,1,1,1,1,1,0,1
Vijay Shankar,Umesh Yadav,3,1,1,1,1,1,0,1
Vijay Shankar,Umesh Yadav,4,1,1,1,1,1,0,1
Vijay Shankar,Umesh Yadav,5,1,1,1,1,1,0,1
Vijay Shankar,Yuzvendra Chahal,1,1,1,1,1,1,0,1
Vijay Shankar,Yuzvendra Chahal,2,1,1,1,1,1,0,1
Vijay Shankar,Yuzvendra Chahal,3,1,1,1,1,1,0,1
Vijay Shankar,Yuzvendra Chahal,5,1,1,1,1,1,0,1
Vijay Shankar,Yuzvendra Chahal,6,1,1,1,1,1,0,1
Virat Kohli,Amit Mishra,1,0,1,0,0,1,0,0
Virat Kohli,Amit Mishra,2,1,1,0,0,1,0,0
Virat Kohli,Amit Mishra,3,1,1,0,0,1,0,0
Virat Kohli,Amit Mishra,4,1,2,0,0,1,0,0
